Dataset,method,Experiment,Accuracy
19_contraceptive,dynamic,13,0.5525 ± 0.0000
19_contraceptive,dynamic,14,0.5797 ± 0.0000
19_contraceptive,dynamic,15,0.6339 ± 0.0000
19_contraceptive,dynamic,16,0.5898 ± 0.0000
19_contraceptive,dynamic,17,0.6305 ± 0.0000
19_contraceptive,dynamic,18,0.5492 ± 0.0000
19_contraceptive,dynamic,19,0.6068 ± 0.0000
19_contraceptive,dynamic,20,0.6136 ± 0.0000
19_contraceptive,dynamic,21,0.5831 ± 0.0000
19_contraceptive,dynamic,22,0.5932 ± 0.0000
19_contraceptive,dynamic,23,0.5932 ± 0.0000
19_contraceptive,dynamic,24,0.5797 ± 0.0000
19_contraceptive,dynamic,25,0.5898 ± 0.0000
19_contraceptive,dynamic,26,0.5729 ± 0.0000
19_contraceptive,dynamic,27,0.6034 ± 0.0000
19_contraceptive,dynamic,28,0.5966 ± 0.0000
19_contraceptive,dynamic,29,0.5797 ± 0.0000
19_contraceptive,dynamic,30,0.6034 ± 0.0000
19_contraceptive,1_zero+knn,1,0.4644 ± 0.0000
19_contraceptive,1_zero+knn,2,0.4508 ± 0.0136
19_contraceptive,1_zero+knn,3,0.4418 ± 0.0169
19_contraceptive,1_zero+knn,4,0.4458 ± 0.0162
19_contraceptive,1_zero+knn,5,0.4407 ± 0.0177
19_contraceptive,1_zero+knn,6,0.4254 ± 0.0377
19_contraceptive,1_zero+knn,7,0.4266 ± 0.0351
19_contraceptive,1_zero+knn,8,0.4271 ± 0.0328
19_contraceptive,1_zero+knn,9,0.4286 ± 0.0312
19_contraceptive,1_zero+knn,10,0.4278 ± 0.0297
19_contraceptive,1_zero+knn,11,0.4265 ± 0.0286
19_contraceptive,1_zero+knn,12,0.4271 ± 0.0275
19_contraceptive,1_zero+knn,13,0.4308 ± 0.0293
19_contraceptive,1_zero+knn,14,0.4310 ± 0.0282
19_contraceptive,1_zero+knn,15,0.4271 ± 0.0309
19_contraceptive,1_zero+knn,16,0.4278 ± 0.0300
19_contraceptive,1_zero+knn,17,0.4263 ± 0.0297
19_contraceptive,1_zero+knn,18,0.4286 ± 0.0304
19_contraceptive,1_zero+knn,19,0.4273 ± 0.0301
19_contraceptive,1_zero+knn,20,0.4251 ± 0.0309
19_contraceptive,1_zero+knn,21,0.4249 ± 0.0301
19_contraceptive,1_zero+knn,22,0.4247 ± 0.0295
19_contraceptive,1_zero+knn,23,0.4252 ± 0.0289
19_contraceptive,1_zero+knn,24,0.4257 ± 0.0284
19_contraceptive,1_zero+knn,25,0.4251 ± 0.0280
19_contraceptive,1_zero+knn,26,0.4258 ± 0.0277
19_contraceptive,1_zero+knn,27,0.4252 ± 0.0274
19_contraceptive,1_zero+knn,28,0.4247 ± 0.0270
19_contraceptive,1_zero+knn,29,0.4244 ± 0.0266
19_contraceptive,1_zero+knn,30,0.4240 ± 0.0263
19_contraceptive,2_zero + dynamic,1,0.6220 ± 0.0627
19_contraceptive,2_zero + dynamic,2,0.6339 ± 0.0606
19_contraceptive,2_zero + dynamic,3,0.6311 ± 0.0523
19_contraceptive,2_zero + dynamic,4,0.6220 ± 0.0555
19_contraceptive,2_zero + dynamic,5,0.6217 ± 0.0511
19_contraceptive,2_zero + dynamic,6,0.6288 ± 0.0498
19_contraceptive,2_zero + dynamic,7,0.6264 ± 0.0465
19_contraceptive,2_zero + dynamic,8,0.6278 ± 0.0468
19_contraceptive,2_zero + dynamic,9,0.6256 ± 0.0461
19_contraceptive,2_zero + dynamic,10,0.6259 ± 0.0460
19_contraceptive,2_zero + dynamic,11,0.6247 ± 0.0441
19_contraceptive,2_zero + dynamic,12,0.6247 ± 0.0437
19_contraceptive,2_zero + dynamic,13,0.6226 ± 0.0452
19_contraceptive,2_zero + dynamic,14,0.6228 ± 0.0450
19_contraceptive,2_zero + dynamic,15,0.6233 ± 0.0435
19_contraceptive,2_zero + dynamic,16,0.6222 ± 0.0429
19_contraceptive,2_zero + dynamic,17,0.6230 ± 0.0418
19_contraceptive,2_zero + dynamic,18,0.6223 ± 0.0432
19_contraceptive,2_zero + dynamic,19,0.6238 ± 0.0430
19_contraceptive,2_zero + dynamic,20,0.6253 ± 0.0429
19_contraceptive,2_zero + dynamic,21,0.6255 ± 0.0434
19_contraceptive,2_zero + dynamic,22,0.6251 ± 0.0426
19_contraceptive,2_zero + dynamic,23,0.6242 ± 0.0419
19_contraceptive,2_zero + dynamic,24,0.6234 ± 0.0416
19_contraceptive,2_zero + dynamic,25,0.6239 ± 0.0413
19_contraceptive,2_zero + dynamic,26,0.6235 ± 0.0411
19_contraceptive,2_zero + dynamic,27,0.6233 ± 0.0405
19_contraceptive,2_zero + dynamic,28,0.6233 ± 0.0401
19_contraceptive,2_zero + dynamic,29,0.6233 ± 0.0399
19_contraceptive,2_zero + dynamic,30,0.6236 ± 0.0394
19_contraceptive,3_zero+datawig,1,0.4644 ± 0.0000
19_contraceptive,3_zero+datawig,2,0.4508 ± 0.0136
19_contraceptive,3_zero+datawig,3,0.4418 ± 0.0169
19_contraceptive,3_zero+datawig,4,0.4458 ± 0.0162
19_contraceptive,3_zero+datawig,5,0.4407 ± 0.0177
19_contraceptive,3_zero+datawig,6,0.4254 ± 0.0377
19_contraceptive,3_zero+datawig,7,0.4266 ± 0.0351
19_contraceptive,3_zero+datawig,8,0.4271 ± 0.0328
19_contraceptive,3_zero+datawig,9,0.4286 ± 0.0312
19_contraceptive,3_zero+datawig,10,0.4278 ± 0.0297
19_contraceptive,3_zero+datawig,11,0.4265 ± 0.0286
19_contraceptive,3_zero+datawig,12,0.4271 ± 0.0275
19_contraceptive,3_zero+datawig,13,0.4308 ± 0.0293
19_contraceptive,3_zero+datawig,14,0.4310 ± 0.0282
19_contraceptive,3_zero+datawig,15,0.4271 ± 0.0309
19_contraceptive,3_zero+datawig,16,0.4278 ± 0.0300
19_contraceptive,3_zero+datawig,17,0.4263 ± 0.0297
19_contraceptive,3_zero+datawig,18,0.4286 ± 0.0304
19_contraceptive,3_zero+datawig,19,0.4273 ± 0.0301
19_contraceptive,3_zero+datawig,20,0.4251 ± 0.0309
19_contraceptive,3_zero+datawig,21,0.4249 ± 0.0301
19_contraceptive,3_zero+datawig,22,0.4247 ± 0.0295
19_contraceptive,3_zero+datawig,23,0.4252 ± 0.0289
19_contraceptive,3_zero+datawig,24,0.4257 ± 0.0284
19_contraceptive,3_zero+datawig,25,0.4251 ± 0.0280
19_contraceptive,3_zero+datawig,26,0.4258 ± 0.0277
19_contraceptive,3_zero+datawig,27,0.4252 ± 0.0274
19_contraceptive,3_zero+datawig,28,0.4247 ± 0.0270
19_contraceptive,3_zero+datawig,29,0.4244 ± 0.0266
19_contraceptive,3_zero+datawig,30,0.4240 ± 0.0263
19_contraceptive,4_knn + dynamic,1,0.5983 ± 0.0424
19_contraceptive,4_knn + dynamic,2,0.6153 ± 0.0472
19_contraceptive,4_knn + dynamic,3,0.6181 ± 0.0405
19_contraceptive,4_knn + dynamic,4,0.6110 ± 0.0460
19_contraceptive,4_knn + dynamic,5,0.6136 ± 0.0436
19_contraceptive,4_knn + dynamic,6,0.6206 ± 0.0435
19_contraceptive,4_knn + dynamic,7,0.6211 ± 0.0404
19_contraceptive,4_knn + dynamic,8,0.6216 ± 0.0389
19_contraceptive,4_knn + dynamic,9,0.6209 ± 0.0386
19_contraceptive,4_knn + dynamic,10,0.6222 ± 0.0393
19_contraceptive,4_knn + dynamic,11,0.6231 ± 0.0380
19_contraceptive,4_knn + dynamic,12,0.6233 ± 0.0381
19_contraceptive,4_knn + dynamic,13,0.6219 ± 0.0405
19_contraceptive,4_knn + dynamic,14,0.6218 ± 0.0397
19_contraceptive,4_knn + dynamic,15,0.6240 ± 0.0393
19_contraceptive,4_knn + dynamic,16,0.6224 ± 0.0388
19_contraceptive,4_knn + dynamic,17,0.6251 ± 0.0408
19_contraceptive,4_knn + dynamic,18,0.6238 ± 0.0419
19_contraceptive,4_knn + dynamic,19,0.6247 ± 0.0418
19_contraceptive,4_knn + dynamic,20,0.6258 ± 0.0418
19_contraceptive,4_knn + dynamic,21,0.6256 ± 0.0421
19_contraceptive,4_knn + dynamic,22,0.6257 ± 0.0415
19_contraceptive,4_knn + dynamic,23,0.6252 ± 0.0410
19_contraceptive,4_knn + dynamic,24,0.6242 ± 0.0405
19_contraceptive,4_knn + dynamic,25,0.6244 ± 0.0404
19_contraceptive,4_knn + dynamic,26,0.6245 ± 0.0407
19_contraceptive,4_knn + dynamic,27,0.6241 ± 0.0400
19_contraceptive,4_knn + dynamic,28,0.6242 ± 0.0397
19_contraceptive,4_knn + dynamic,29,0.6241 ± 0.0395
19_contraceptive,4_knn + dynamic,30,0.6246 ± 0.0394
19_contraceptive,5_knn+datawig,1,0.4644 ± 0.0000
19_contraceptive,5_knn+datawig,2,0.4508 ± 0.0136
19_contraceptive,5_knn+datawig,3,0.4418 ± 0.0169
19_contraceptive,5_knn+datawig,4,0.4458 ± 0.0162
19_contraceptive,5_knn+datawig,5,0.4407 ± 0.0177
19_contraceptive,5_knn+datawig,6,0.4254 ± 0.0377
19_contraceptive,5_knn+datawig,7,0.4266 ± 0.0351
19_contraceptive,5_knn+datawig,8,0.4271 ± 0.0328
19_contraceptive,5_knn+datawig,9,0.4286 ± 0.0312
19_contraceptive,5_knn+datawig,10,0.4278 ± 0.0297
19_contraceptive,5_knn+datawig,11,0.4265 ± 0.0286
19_contraceptive,5_knn+datawig,12,0.4271 ± 0.0275
19_contraceptive,5_knn+datawig,13,0.4308 ± 0.0293
19_contraceptive,5_knn+datawig,14,0.4310 ± 0.0282
19_contraceptive,5_knn+datawig,15,0.4271 ± 0.0309
19_contraceptive,5_knn+datawig,16,0.4278 ± 0.0300
19_contraceptive,5_knn+datawig,17,0.4263 ± 0.0297
19_contraceptive,5_knn+datawig,18,0.4286 ± 0.0304
19_contraceptive,5_knn+datawig,19,0.4273 ± 0.0301
19_contraceptive,5_knn+datawig,20,0.4251 ± 0.0309
19_contraceptive,5_knn+datawig,21,0.4249 ± 0.0301
19_contraceptive,5_knn+datawig,22,0.4247 ± 0.0295
19_contraceptive,5_knn+datawig,23,0.4252 ± 0.0289
19_contraceptive,5_knn+datawig,24,0.4257 ± 0.0284
19_contraceptive,5_knn+datawig,25,0.4251 ± 0.0280
19_contraceptive,5_knn+datawig,26,0.4258 ± 0.0277
19_contraceptive,5_knn+datawig,27,0.4252 ± 0.0274
19_contraceptive,5_knn+datawig,28,0.4247 ± 0.0270
19_contraceptive,5_knn+datawig,29,0.4244 ± 0.0266
19_contraceptive,5_knn+datawig,30,0.4240 ± 0.0263
19_contraceptive,6_dynamic + datawig,1,0.6085 ± 0.0492
19_contraceptive,6_dynamic + datawig,2,0.6178 ± 0.0492
19_contraceptive,6_dynamic + datawig,3,0.6192 ± 0.0428
19_contraceptive,6_dynamic + datawig,4,0.6097 ± 0.0457
19_contraceptive,6_dynamic + datawig,5,0.6105 ± 0.0437
19_contraceptive,6_dynamic + datawig,6,0.6184 ± 0.0443
19_contraceptive,6_dynamic + datawig,7,0.6177 ± 0.0412
19_contraceptive,6_dynamic + datawig,8,0.6191 ± 0.0407
19_contraceptive,6_dynamic + datawig,9,0.6183 ± 0.0399
19_contraceptive,6_dynamic + datawig,10,0.6193 ± 0.0399
19_contraceptive,6_dynamic + datawig,11,0.6194 ± 0.0383
19_contraceptive,6_dynamic + datawig,12,0.6196 ± 0.0384
19_contraceptive,6_dynamic + datawig,13,0.6179 ± 0.0390
19_contraceptive,6_dynamic + datawig,14,0.6186 ± 0.0391
19_contraceptive,6_dynamic + datawig,15,0.6201 ± 0.0383
19_contraceptive,6_dynamic + datawig,16,0.6189 ± 0.0375
19_contraceptive,6_dynamic + datawig,17,0.6200 ± 0.0368
19_contraceptive,6_dynamic + datawig,18,0.6191 ± 0.0379
19_contraceptive,6_dynamic + datawig,19,0.6202 ± 0.0377
19_contraceptive,6_dynamic + datawig,20,0.6216 ± 0.0379
19_contraceptive,6_dynamic + datawig,21,0.6219 ± 0.0387
19_contraceptive,6_dynamic + datawig,22,0.6222 ± 0.0383
19_contraceptive,6_dynamic + datawig,23,0.6214 ± 0.0377
19_contraceptive,6_dynamic + datawig,24,0.6209 ± 0.0373
19_contraceptive,6_dynamic + datawig,25,0.6215 ± 0.0375
19_contraceptive,6_dynamic + datawig,26,0.6213 ± 0.0374
19_contraceptive,6_dynamic + datawig,27,0.6212 ± 0.0369
19_contraceptive,6_dynamic + datawig,28,0.6212 ± 0.0367
19_contraceptive,6_dynamic + datawig,29,0.6214 ± 0.0367
19_contraceptive,6_dynamic + datawig,30,0.6212 ± 0.0362
19_contraceptive,7_dynamic + datawig + zero,1,0.6282 ± 0.0492
19_contraceptive,7_dynamic + datawig + zero,2,0.6322 ± 0.0462
19_contraceptive,7_dynamic + datawig + zero,3,0.6320 ± 0.0395
19_contraceptive,7_dynamic + datawig + zero,4,0.6243 ± 0.0435
19_contraceptive,7_dynamic + datawig + zero,5,0.6280 ± 0.0426
19_contraceptive,7_dynamic + datawig + zero,6,0.6324 ± 0.0409
19_contraceptive,7_dynamic + datawig + zero,7,0.6313 ± 0.0384
19_contraceptive,7_dynamic + datawig + zero,8,0.6315 ± 0.0375
19_contraceptive,7_dynamic + datawig + zero,9,0.6286 ± 0.0370
19_contraceptive,7_dynamic + datawig + zero,10,0.6305 ± 0.0373
19_contraceptive,7_dynamic + datawig + zero,11,0.6312 ± 0.0361
19_contraceptive,7_dynamic + datawig + zero,12,0.6314 ± 0.0361
19_contraceptive,7_dynamic + datawig + zero,13,0.6302 ± 0.0376
19_contraceptive,7_dynamic + datawig + zero,14,0.6303 ± 0.0375
19_contraceptive,7_dynamic + datawig + zero,15,0.6312 ± 0.0364
19_contraceptive,7_dynamic + datawig + zero,16,0.6297 ± 0.0361
19_contraceptive,7_dynamic + datawig + zero,17,0.6300 ± 0.0351
19_contraceptive,7_dynamic + datawig + zero,18,0.6300 ± 0.0366
19_contraceptive,7_dynamic + datawig + zero,19,0.6305 ± 0.0362
19_contraceptive,7_dynamic + datawig + zero,20,0.6318 ± 0.0363
19_contraceptive,7_dynamic + datawig + zero,21,0.6326 ± 0.0374
19_contraceptive,7_dynamic + datawig + zero,22,0.6320 ± 0.0369
19_contraceptive,7_dynamic + datawig + zero,23,0.6317 ± 0.0366
19_contraceptive,7_dynamic + datawig + zero,24,0.6315 ± 0.0365
19_contraceptive,7_dynamic + datawig + zero,25,0.6320 ± 0.0366
19_contraceptive,7_dynamic + datawig + zero,26,0.6313 ± 0.0366
19_contraceptive,7_dynamic + datawig + zero,27,0.6320 ± 0.0365
19_contraceptive,7_dynamic + datawig + zero,28,0.6323 ± 0.0365
19_contraceptive,7_dynamic + datawig + zero,29,0.6327 ± 0.0366
19_contraceptive,7_dynamic + datawig + zero,30,0.6328 ± 0.0363
19_contraceptive,8_dynamic + datawig + knn,1,0.6350 ± 0.0488
19_contraceptive,8_dynamic + datawig + knn,2,0.6395 ± 0.0441
19_contraceptive,8_dynamic + datawig + knn,3,0.6392 ± 0.0401
19_contraceptive,8_dynamic + datawig + knn,4,0.6294 ± 0.0443
19_contraceptive,8_dynamic + datawig + knn,5,0.6289 ± 0.0418
19_contraceptive,8_dynamic + datawig + knn,6,0.6316 ± 0.0403
19_contraceptive,8_dynamic + datawig + knn,7,0.6291 ± 0.0379
19_contraceptive,8_dynamic + datawig + knn,8,0.6309 ± 0.0383
19_contraceptive,8_dynamic + datawig + knn,9,0.6285 ± 0.0374
19_contraceptive,8_dynamic + datawig + knn,10,0.6298 ± 0.0385
19_contraceptive,8_dynamic + datawig + knn,11,0.6295 ± 0.0371
19_contraceptive,8_dynamic + datawig + knn,12,0.6294 ± 0.0366
19_contraceptive,8_dynamic + datawig + knn,13,0.6289 ± 0.0384
19_contraceptive,8_dynamic + datawig + knn,14,0.6292 ± 0.0382
19_contraceptive,8_dynamic + datawig + knn,15,0.6308 ± 0.0377
19_contraceptive,8_dynamic + datawig + knn,16,0.6297 ± 0.0371
19_contraceptive,8_dynamic + datawig + knn,17,0.6314 ± 0.0375
19_contraceptive,8_dynamic + datawig + knn,18,0.6311 ± 0.0389
19_contraceptive,8_dynamic + datawig + knn,19,0.6315 ± 0.0382
19_contraceptive,8_dynamic + datawig + knn,20,0.6331 ± 0.0386
19_contraceptive,8_dynamic + datawig + knn,21,0.6341 ± 0.0395
19_contraceptive,8_dynamic + datawig + knn,22,0.6341 ± 0.0391
19_contraceptive,8_dynamic + datawig + knn,23,0.6335 ± 0.0387
19_contraceptive,8_dynamic + datawig + knn,24,0.6335 ± 0.0387
19_contraceptive,8_dynamic + datawig + knn,25,0.6342 ± 0.0391
19_contraceptive,8_dynamic + datawig + knn,26,0.6341 ± 0.0392
19_contraceptive,8_dynamic + datawig + knn,27,0.6339 ± 0.0387
19_contraceptive,8_dynamic + datawig + knn,28,0.6339 ± 0.0385
19_contraceptive,8_dynamic + datawig + knn,29,0.6340 ± 0.0384
19_contraceptive,8_dynamic + datawig + knn,30,0.6348 ± 0.0384
19_contraceptive,9_datawig+zero+knn.py,1,0.4644 ± 0.0000
19_contraceptive,9_datawig+zero+knn.py,2,0.4508 ± 0.0136
19_contraceptive,9_datawig+zero+knn.py,3,0.4418 ± 0.0169
19_contraceptive,9_datawig+zero+knn.py,4,0.4458 ± 0.0162
19_contraceptive,9_datawig+zero+knn.py,5,0.4407 ± 0.0177
19_contraceptive,9_datawig+zero+knn.py,6,0.4254 ± 0.0377
19_contraceptive,9_datawig+zero+knn.py,7,0.4266 ± 0.0351
19_contraceptive,9_datawig+zero+knn.py,8,0.4271 ± 0.0328
19_contraceptive,9_datawig+zero+knn.py,9,0.4286 ± 0.0312
19_contraceptive,9_datawig+zero+knn.py,10,0.4278 ± 0.0297
19_contraceptive,9_datawig+zero+knn.py,11,0.4265 ± 0.0286
19_contraceptive,9_datawig+zero+knn.py,12,0.4271 ± 0.0275
19_contraceptive,9_datawig+zero+knn.py,13,0.4308 ± 0.0293
19_contraceptive,9_datawig+zero+knn.py,14,0.4310 ± 0.0282
19_contraceptive,9_datawig+zero+knn.py,15,0.4271 ± 0.0309
19_contraceptive,9_datawig+zero+knn.py,16,0.4278 ± 0.0300
19_contraceptive,9_datawig+zero+knn.py,17,0.4263 ± 0.0297
19_contraceptive,9_datawig+zero+knn.py,18,0.4286 ± 0.0304
19_contraceptive,9_datawig+zero+knn.py,19,0.4273 ± 0.0301
19_contraceptive,9_datawig+zero+knn.py,20,0.4251 ± 0.0309
19_contraceptive,9_datawig+zero+knn.py,21,0.4249 ± 0.0301
19_contraceptive,9_datawig+zero+knn.py,22,0.4247 ± 0.0295
19_contraceptive,9_datawig+zero+knn.py,23,0.4252 ± 0.0289
19_contraceptive,9_datawig+zero+knn.py,24,0.4257 ± 0.0284
19_contraceptive,9_datawig+zero+knn.py,25,0.4251 ± 0.0280
19_contraceptive,9_datawig+zero+knn.py,26,0.4258 ± 0.0277
19_contraceptive,9_datawig+zero+knn.py,27,0.4252 ± 0.0274
19_contraceptive,9_datawig+zero+knn.py,28,0.4247 ± 0.0270
19_contraceptive,9_datawig+zero+knn.py,29,0.4244 ± 0.0266
19_contraceptive,9_datawig+zero+knn.py,30,0.4240 ± 0.0263
19_contraceptive,10_dynamic+zero+knn,1,0.5593 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,2,0.5864 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,3,0.6068 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,4,0.5390 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,5,0.5831 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,6,0.6780 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,7,0.6136 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,8,0.5898 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,9,0.5763 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,10,0.5932 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,11,0.6203 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,12,0.5831 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,13,0.5424 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,14,0.5797 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,15,0.6237 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,16,0.5864 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,17,0.6237 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,18,0.5525 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,19,0.6136 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,20,0.6203 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,21,0.5797 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,22,0.5898 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,23,0.5932 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,24,0.5797 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,25,0.6000 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,26,0.5729 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,27,0.5966 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,28,0.5932 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,29,0.5763 ± 0.0000
19_contraceptive,10_dynamic+zero+knn,30,0.6102 ± 0.0000
19_contraceptive,11_all(dynamic+datawig+zero+knn),1,0.6373 ± 0.0465
19_contraceptive,11_all(dynamic+datawig+zero+knn),2,0.6479 ± 0.0474
19_contraceptive,11_all(dynamic+datawig+zero+knn),3,0.6480 ± 0.0416
19_contraceptive,11_all(dynamic+datawig+zero+knn),4,0.6381 ± 0.0449
19_contraceptive,11_all(dynamic+datawig+zero+knn),5,0.6395 ± 0.0427
19_contraceptive,11_all(dynamic+datawig+zero+knn),6,0.6425 ± 0.0402
19_contraceptive,11_all(dynamic+datawig+zero+knn),7,0.6389 ± 0.0385
19_contraceptive,11_all(dynamic+datawig+zero+knn),8,0.6407 ± 0.0384
19_contraceptive,11_all(dynamic+datawig+zero+knn),9,0.6380 ± 0.0379
19_contraceptive,11_all(dynamic+datawig+zero+knn),10,0.6394 ± 0.0378
19_contraceptive,11_all(dynamic+datawig+zero+knn),11,0.6388 ± 0.0363
