Dataset,Experiment,multi_model,datawig_imputed_model,dynamic_imputed_model,knn_imputed_model,zero_imputed_model
10_lympho,11,"[8.1493222e-04 9.9938405e-01 9.9913388e-01 4.9338961e-01 9.7552413e-01
 4.6577325e-01 9.7603214e-01 1.4259148e-02 9.9999344e-01 9.9999654e-01
 9.8460877e-01 9.7730434e-01 9.7494453e-01 8.6705893e-01 1.2475639e-03
 1.8681962e-03 2.0716350e-01 9.9836046e-01 6.8682015e-02 2.0962026e-02
 7.1227235e-01 9.9794406e-01 9.6159989e-01 1.5632665e-01 3.1192046e-01
 9.9880946e-01 9.9715143e-01 9.9966812e-01 9.9991405e-01 6.8129241e-01]","[5.83313522e-04 9.99886990e-01 9.97833431e-01 4.60672468e-01
 9.78697479e-01 9.41626877e-02 9.35973167e-01 4.52998793e-03
 9.99995470e-01 9.96919513e-01 9.60114419e-01 9.94778156e-01
 9.95445132e-01 4.64348309e-02 4.84498069e-02 2.08846130e-03
 8.35193872e-01 9.98788059e-01 4.10046205e-02 2.28313776e-03
 8.75581980e-01 9.98418927e-01 4.10991669e-01 4.22390342e-01
 1.04636505e-01 9.97295320e-01 9.97608781e-01 9.99950886e-01
 9.99406219e-01 9.67240810e-01]","[0.05962425 0.82480276 0.8492973  0.3396015  0.6622084  0.47247967
 0.6486059  0.3447327  0.8638867  0.89066243 0.65019494 0.76694846
 0.52434105 0.47385824 0.29810905 0.2590808  0.2356395  0.6558784
 0.57236207 0.428932   0.31167412 0.78490627 0.51393664 0.651935
 0.44623    0.60788333 0.7765009  0.8284171  0.88410527 0.5219878 ]","[0.7077722  0.99670523 0.97687703 0.05239989 0.8967193  0.9775712
 0.91467464 0.05569166 0.9992668  0.999371   0.9844505  0.8485686
 0.59064686 0.66554    0.00167253 0.8719031  0.63058764 0.99487287
 0.08716036 0.23306715 0.3230821  0.9986274  0.9447885  0.76217973
 0.55935574 0.9994106  0.466915   0.99641955 0.9998925  0.28815162]","[6.6423680e-05 9.9469179e-01 9.9992836e-01 8.2794642e-01 8.7060940e-01
 6.7468949e-02 4.5868886e-01 1.7505175e-03 9.9988067e-01 9.9911922e-01
 1.2910528e-01 9.9856877e-01 9.9468476e-01 7.8766650e-01 8.0423161e-02
 7.1754009e-03 8.2611132e-01 9.9788123e-01 9.5138140e-03 7.7106251e-04
 9.2103589e-01 8.7603104e-01 6.7479116e-01 1.7457658e-01 9.6136354e-02
 9.8085761e-01 9.9073887e-01 9.9994862e-01 9.9708802e-01 8.8311279e-01]"
10_lympho,12,"[9.7890145e-01 4.8233896e-01 9.8277861e-01 9.9307913e-01 9.7271258e-01
 7.7639190e-03 7.3155242e-01 8.3370310e-01 9.9670106e-01 9.4411701e-01
 9.5465338e-01 5.8464218e-02 3.6288456e-03 8.4443736e-01 2.5326788e-04
 2.3611935e-03 3.6527830e-01 8.6222690e-01 6.1362889e-03 3.2265936e-03
 9.9615896e-01 9.9983525e-01 9.9628878e-01 4.9655110e-01 9.5268762e-01
 2.9463784e-03 2.9130590e-03 9.9376339e-01 9.7159630e-01 8.6963129e-01]","[8.5709369e-01 8.9072686e-01 9.6536779e-01 9.9660504e-01 5.7280910e-01
 3.3835531e-03 8.9848000e-01 8.8176328e-01 8.9210624e-01 9.9674314e-01
 9.8197699e-01 8.1693135e-02 5.5437046e-03 8.6908036e-01 7.0667714e-01
 2.3398561e-04 1.1355830e-01 2.3319988e-01 3.2238571e-03 7.5763601e-05
 9.9588615e-01 9.9997556e-01 9.9958664e-01 8.9786834e-01 9.0251231e-01
 3.0264605e-04 2.2049366e-04 9.9898475e-01 9.9913532e-01 9.9102086e-01]","[0.7992753  0.8406659  0.30084154 0.9425742  0.7569237  0.43663403
 0.824493   0.91083866 0.663572   0.6627198  0.18332662 0.54353034
 0.05416161 0.5201312  0.5777278  0.07599593 0.2702711  0.16543043
 0.20095201 0.06849218 0.91757226 0.9303429  0.7362204  0.5126078
 0.3603546  0.74174607 0.06479187 0.90232694 0.73377997 0.6631429 ]","[9.8192501e-01 9.9886656e-01 7.7440202e-01 9.9340230e-01 9.9251258e-01
 5.6914455e-01 8.7426037e-01 5.8131886e-01 9.9979109e-01 6.4101166e-01
 6.9862020e-01 2.4342440e-02 2.0806626e-03 2.4811234e-03 4.4755596e-03
 1.6443880e-04 4.5065647e-01 8.4940866e-02 5.5483170e-03 1.4170868e-03
 8.9424676e-01 9.6989453e-01 9.6750915e-01 9.6311122e-01 2.5566804e-01
 1.3376691e-03 3.9807532e-04 9.9801779e-01 9.0984571e-01 9.9957985e-01]","[9.9033421e-01 2.1574861e-01 4.8818672e-01 9.9951649e-01 7.4600786e-01
 3.1667261e-04 1.1389792e-01 7.1067578e-01 9.6889591e-01 9.9969542e-01
 9.9637681e-01 3.1275782e-01 8.1860321e-03 9.8162341e-01 4.3890094e-03
 4.9909245e-04 8.4449284e-02 5.5560946e-01 1.6645377e-04 6.8529532e-04
 9.9974626e-01 9.9998426e-01 9.9911886e-01 8.9629167e-01 4.0454477e-02
 3.1211719e-01 5.8690074e-04 9.9907315e-01 9.9423486e-01 9.6823263e-01]"
10_lympho,13,"[8.07747617e-02 8.88873041e-01 5.82665861e-01 8.17888081e-01
 8.36800277e-01 9.90873694e-01 2.41644513e-02 8.80289912e-01
 9.99364316e-01 3.80523056e-01 4.82637406e-05 6.85609400e-01
 9.93014276e-01 8.14275861e-01 9.30025518e-01 9.14891362e-02
 9.13141310e-01 3.86412293e-02 9.14978802e-01 9.84607279e-01
 1.60131499e-01 9.34431434e-01 2.18978405e-01 8.99482667e-02
 6.00380183e-04 9.98333633e-01 8.92763376e-01 9.84123528e-01
 9.91893709e-01 1.06269024e-01]","[1.0877960e-01 8.2424551e-01 9.8386568e-01 4.8024958e-01 1.8450601e-01
 9.9991071e-01 5.0190622e-01 9.5818169e-02 9.9999583e-01 5.7611132e-01
 5.2509869e-05 9.8315108e-01 9.9924868e-01 9.8379540e-01 9.4982314e-01
 4.8501533e-01 9.1742092e-01 1.2159086e-01 9.4873406e-02 6.7150265e-01
 4.7002608e-01 9.9874097e-01 7.7421594e-01 1.4025097e-01 4.4118875e-05
 9.9940753e-01 9.9943537e-01 4.5934057e-01 9.9998856e-01 4.1742069e-01]","[0.93062025 0.5738667  0.8274548  0.9199524  0.5158019  0.9707244
 0.7433875  0.671903   0.9555587  0.8731991  0.11632997 0.6853976
 0.95487875 0.6739902  0.74862194 0.68403476 0.46126264 0.24797548
 0.45796824 0.508374   0.09352543 0.9439379  0.33584934 0.45326832
 0.04528042 0.7990572  0.8169312  0.40245917 0.92586756 0.20177568]","[9.9768448e-01 9.8476589e-01 9.8418909e-01 9.9086422e-01 9.9397635e-01
 9.8520494e-01 9.9321389e-01 9.7498624e-04 9.9847990e-01 7.9345512e-01
 1.2496578e-04 1.3652523e-01 9.9915659e-01 8.8687330e-01 9.9926156e-01
 9.9982017e-01 9.8853219e-01 1.2354054e-02 7.2372460e-01 3.3797476e-02
 4.9268699e-01 9.9860758e-01 4.2848146e-01 6.6986703e-03 1.0087987e-05
 9.6015596e-01 3.7968621e-01 9.3806177e-01 9.9979466e-01 2.3894632e-01]","[8.8941687e-01 9.9216592e-01 9.9658918e-01 8.9766717e-01 5.8259290e-01
 9.9894398e-01 4.8052438e-02 7.1852517e-01 9.9976808e-01 2.2408889e-01
 5.0458297e-05 9.0853852e-01 9.8906177e-01 8.4531641e-01 9.6375561e-01
 6.0641414e-01 9.9165171e-01 6.3680500e-02 6.7248333e-01 9.2958462e-01
 2.0352659e-01 9.9954587e-01 5.3318375e-01 2.6532349e-01 3.8766032e-04
 9.9970019e-01 9.6875811e-01 8.6278506e-02 9.9977261e-01 1.3957143e-01]"
10_lympho,14,"[9.9318719e-01 6.0020775e-01 9.4317842e-01 4.7147968e-01 8.5864574e-01
 9.9309492e-01 9.0697765e-01 9.9869424e-01 8.7184703e-01 9.8888658e-04
 7.0423204e-01 7.3006797e-01 9.7430736e-01 4.3860912e-02 3.4639146e-04
 2.0101079e-01 3.4628429e-02 1.8406413e-01 9.6737278e-01 1.1696187e-01
 9.9935561e-01 9.9559170e-01 9.7688091e-01 9.5602542e-01 1.5103431e-02
 9.2734337e-01 9.8929429e-01 3.6026512e-03 8.7934107e-01 2.7452472e-01]","[9.9560648e-01 8.2283235e-01 9.3854475e-01 9.6484739e-01 6.7577326e-01
 9.9471670e-01 9.9322915e-01 9.9937195e-01 7.4715179e-01 8.4866112e-04
 2.6053274e-01 9.9791998e-01 2.9835683e-01 7.6886259e-02 4.9654813e-03
 1.0219853e-01 1.4773277e-02 1.9010729e-01 9.9794167e-01 2.6855877e-01
 9.9937868e-01 9.9884319e-01 9.9186474e-01 8.5325676e-01 5.8286041e-02
 3.0529544e-01 9.8593324e-01 4.5263683e-03 6.5516531e-01 1.8961519e-01]","[0.6725889  0.13742507 0.4445522  0.751596   0.4927137  0.97534096
 0.4129983  0.8997369  0.6858479  0.08909157 0.37212285 0.80583185
 0.51763064 0.26212087 0.32298383 0.60085475 0.10860203 0.38469774
 0.56691986 0.49628547 0.8499246  0.5616633  0.5130711  0.06568594
 0.83262074 0.6299453  0.7717444  0.578381   0.68172413 0.41859755]","[6.5570927e-01 4.6071834e-03 9.3942934e-01 1.4920172e-01 4.9643774e-02
 9.1091269e-01 9.9901640e-01 9.9409407e-01 4.0557444e-01 1.2732686e-01
 5.3267747e-01 9.5714116e-01 1.2399613e-01 1.5900293e-01 7.0353481e-04
 8.2004301e-02 5.9405511e-04 3.7680827e-02 4.3605024e-01 2.2697523e-02
 9.9445987e-01 9.8579943e-01 3.5249832e-01 8.3165392e-02 1.2762167e-01
 9.6740693e-01 9.2665976e-01 4.5676705e-05 5.1940107e-01 3.1653065e-03]","[9.9963164e-01 9.6386039e-01 9.4954401e-01 9.1096407e-01 6.5396899e-01
 9.9913329e-01 9.2882144e-01 9.9192435e-01 2.7482912e-01 7.1360794e-04
 8.7645942e-01 8.2037657e-01 8.1554937e-01 5.7711046e-02 5.5312246e-01
 2.5932047e-01 6.2919605e-01 5.3451300e-01 9.8865950e-01 2.8612205e-01
 9.9984384e-01 9.6523774e-01 9.6751440e-01 9.4832802e-01 1.2510344e-01
 8.6628729e-01 9.6728289e-01 1.8320983e-02 4.8524314e-01 6.6025549e-01]"
10_lympho,15,"[1.1278695e-04 1.7126392e-01 2.2191369e-05 9.9860078e-01 7.3563555e-05
 3.2065746e-01 9.9989235e-01 5.9162253e-01 9.9904960e-01 9.9962187e-01
 3.2371013e-06 9.9915934e-01 1.9613698e-07 4.8876548e-04 1.5877974e-01
 9.9966061e-01 9.6105349e-01 3.3087435e-01 9.9932039e-01 4.9021670e-01
 5.0866759e-01 9.9918014e-01 9.3679672e-01 3.8974993e-02 1.4266567e-01
 9.4226190e-05 6.5889817e-01 9.9949181e-01 9.9984097e-01 5.0774682e-01]","[3.3115398e-03 8.6536579e-02 3.2087548e-03 9.9645030e-01 2.1528888e-04
 9.9372536e-02 9.9958855e-01 9.6860224e-01 9.9870110e-01 9.9987006e-01
 8.4532243e-05 9.9978036e-01 6.8743552e-06 8.6687459e-03 9.7691119e-02
 9.9764061e-01 9.3772840e-01 2.4092373e-01 9.9840111e-01 2.3074177e-01
 4.0657327e-01 9.9981028e-01 9.0059102e-01 5.9751119e-02 2.4212569e-01
 2.2056575e-03 5.2505118e-01 9.9794620e-01 9.9957711e-01 4.6459261e-01]","[0.2847126  0.5556574  0.05278904 0.75774837 0.4253882  0.5431408
 0.89918894 0.9254072  0.89037335 0.75908476 0.0702076  0.890674
 0.06268656 0.21847072 0.60245246 0.9206108  0.60992736 0.42428514
 0.81337017 0.09916106 0.5008181  0.8523156  0.70785356 0.34782407
 0.5352992  0.1505705  0.71552086 0.89453477 0.8546033  0.8058892 ]","[1.0854299e-02 2.5253615e-01 5.0717075e-03 9.9625695e-01 1.9468099e-03
 5.8915204e-01 7.5570226e-01 9.7937083e-01 9.9568236e-01 9.9965215e-01
 1.1297909e-05 9.9735057e-01 1.9815109e-06 7.8789983e-04 8.6245763e-01
 9.9791938e-01 7.1358907e-01 3.8176034e-02 9.4767052e-01 4.0427977e-01
 7.8723595e-02 9.9910682e-01 9.6378583e-01 4.9806152e-02 7.6269448e-01
 2.5741500e-04 8.0785334e-02 9.9212027e-01 9.5172620e-01 9.6650195e-01]","[2.8095748e-03 3.5142970e-01 7.4600604e-05 9.9523383e-01 9.5056428e-04
 6.2599200e-01 9.9639338e-01 4.3243182e-01 9.8612934e-01 9.9952674e-01
 2.0916346e-05 9.9968874e-01 1.1909418e-05 2.7121870e-02 6.3291073e-01
 9.9851280e-01 9.8898834e-01 2.3372050e-01 9.9757153e-01 4.9359155e-01
 8.0998588e-01 9.9989820e-01 9.9323648e-01 1.1754110e-01 6.3914448e-01
 1.1369092e-02 4.8241545e-02 9.9653590e-01 9.9392301e-01 3.8576585e-01]"
10_lympho,16,"[9.7646797e-01 9.9975282e-01 9.8223037e-01 9.9785668e-01 9.9538487e-01
 1.1047029e-01 1.4014563e-01 9.9998200e-01 9.9524963e-01 9.6500987e-01
 9.4994131e-05 6.9822039e-04 1.0449891e-03 2.6111370e-03 5.8747554e-01
 9.9975401e-01 9.0053093e-01 3.0056924e-01 9.9995446e-01 2.6067035e-02
 9.9512273e-01 9.9989009e-01 6.7595136e-01 9.9997687e-01 9.5211864e-01
 9.9979240e-01 9.9947006e-01 8.4521931e-01 6.2636806e-05 1.9399709e-05]","[9.9635291e-01 9.9871218e-01 2.4131937e-01 9.9293023e-01 8.5743737e-01
 1.9261558e-01 5.1548624e-01 9.9872750e-01 9.7948086e-01 9.0495753e-01
 8.0604814e-03 3.7936806e-03 1.8875144e-02 1.9451058e-02 6.7310816e-01
 9.4329870e-01 9.6977162e-01 7.4750280e-01 9.9979943e-01 1.7830241e-02
 9.9407732e-01 9.9954396e-01 1.9478036e-01 9.9955076e-01 1.3522041e-01
 9.8146671e-01 9.9697852e-01 9.8587102e-01 1.2884481e-03 4.3884257e-04]","[0.8455331  0.7615289  0.73123324 0.58173805 0.90481687 0.46442696
 0.63398135 0.94369495 0.23987201 0.8419521  0.13207035 0.26571348
 0.67564255 0.16841255 0.5430815  0.64489734 0.8211387  0.7407283
 0.889383   0.43346003 0.14170416 0.88059056 0.8952082  0.8383727
 0.38851747 0.5327846  0.90846276 0.77867484 0.11094928 0.05126639]","[9.9517667e-01 9.3063563e-01 5.1787925e-01 9.9410760e-01 9.7574222e-01
 3.3925474e-01 7.1161972e-05 9.9815065e-01 9.8644441e-01 5.8232176e-01
 7.0837198e-04 2.8161222e-02 4.2997738e-03 5.3622178e-03 5.2168584e-01
 9.9805826e-01 6.9367820e-01 6.5533191e-01 9.9958056e-01 3.3015072e-01
 5.3548527e-01 9.4793516e-01 3.1406138e-02 9.8542738e-01 4.8013645e-01
 7.0218784e-01 9.9429768e-01 7.2008416e-02 2.8580663e-04 5.5352284e-04]","[9.96798575e-01 9.98230159e-01 9.19568777e-01 9.68705297e-01
 9.95624006e-01 4.77821201e-01 4.97763544e-01 9.82756376e-01
 9.95687306e-01 9.72183287e-01 4.83679492e-03 1.70499750e-03
 1.14516094e-01 2.50617944e-04 9.95670438e-01 9.94251490e-01
 9.93869901e-01 4.64725792e-01 9.99957323e-01 3.41661721e-01
 1.89295307e-01 9.99154329e-01 9.03208852e-01 9.99873638e-01
 5.27943254e-01 9.97349024e-01 9.99773324e-01 2.23027587e-01
 2.55815242e-03 1.42027893e-05]"
10_lympho,17,"[9.7899866e-01 1.8999874e-04 2.9122627e-03 3.0776864e-01 1.0256770e-03
 8.4439659e-01 9.9980515e-01 2.6366588e-01 5.4762296e-02 9.9077141e-01
 8.1061846e-01 8.2580954e-01 9.7689945e-01 9.9988890e-01 9.9943393e-01
 5.9744173e-01 1.5894439e-05 8.4585643e-01 8.8539362e-01 1.6221050e-03
 9.9983180e-01 8.6463249e-01 2.1862215e-01 9.8974317e-01 9.8846906e-01
 9.3884277e-01 9.8827434e-01 4.1267143e-05 8.4695820e-04 7.6287226e-03]","[9.96805072e-01 6.00111853e-05 1.52980685e-02 4.56004024e-01
 1.42185949e-02 9.58979607e-01 9.98064458e-01 9.72741544e-01
 3.82943749e-01 9.66029048e-01 1.40639633e-01 2.77396321e-01
 9.55658197e-01 9.99294877e-01 9.93665099e-01 4.19234782e-01
 4.10568295e-03 5.58831096e-01 5.00901699e-01 8.23949638e-04
 9.98599708e-01 5.96567929e-01 7.93466628e-01 9.78564024e-01
 8.57481897e-01 4.99532312e-01 9.72378254e-01 3.84784769e-04
 7.97171611e-04 2.78857094e-03]","[0.93626714 0.0944679  0.4794825  0.5108801  0.1679994  0.60555667
 0.87955785 0.53732586 0.25253046 0.71047676 0.71468747 0.36025006
 0.64799494 0.96061224 0.39048198 0.6436622  0.21973927 0.7699173
 0.3332333  0.19079909 0.9082979  0.76364267 0.7172866  0.71101767
 0.36272168 0.35016808 0.73157954 0.12508425 0.54549694 0.17002241]","[9.9698561e-01 3.7396447e-07 1.1174684e-02 9.9282974e-01 2.7181340e-02
 8.1233293e-01 9.9847931e-01 9.8499435e-01 4.9871850e-01 9.9800640e-01
 9.0217149e-01 9.4132495e-01 8.4299868e-01 9.9823904e-01 9.8539656e-01
 9.5922321e-02 1.8896933e-03 8.0839324e-01 5.2053237e-01 2.1390477e-03
 9.9929392e-01 9.9226099e-01 4.7358963e-01 9.9874324e-01 1.3061450e-01
 6.4649069e-01 9.9947077e-01 4.9351064e-07 4.0554432e-03 1.5925840e-02]","[9.9992180e-01 5.6127210e-06 3.7467860e-02 8.7660670e-01 1.5377069e-03
 7.6841533e-02 9.9976021e-01 9.8570168e-01 7.6448268e-01 9.9139059e-01
 5.0005835e-01 6.5365088e-01 9.1905355e-01 9.9961203e-01 9.7311640e-01
 9.7463569e-03 3.4015059e-02 9.9017781e-01 4.4169790e-01 2.1289769e-04
 6.8402088e-01 6.9449914e-01 8.4821081e-01 9.8070073e-01 1.8047695e-01
 2.6389346e-01 9.6360707e-01 3.4985766e-05 2.3974131e-01 1.8547454e-03]"
10_lympho,18,"[0.77774614 0.9999696  0.67739946 0.97150224 0.9998313  0.9999751
 0.98275065 0.99570316 0.99954236 0.00494561 0.25406623 0.05726521
 0.99692374 0.93076384 0.5263907  0.9187192  0.8885616  0.00188657
 0.5743342  0.0080594  0.96309394 0.6534798  0.9982222  0.00158507
 0.6504346  0.99957806 0.9983261  0.08647265 0.88504434 0.9844022 ]","[4.9626586e-01 9.9984562e-01 9.0521836e-01 7.8580213e-01 9.9934167e-01
 9.9999094e-01 9.9082094e-01 9.6084321e-01 9.9992955e-01 7.0451974e-04
 8.5662639e-01 1.2152849e-01 9.9965739e-01 6.7054945e-01 9.4908988e-01
 6.8909323e-01 3.2928418e-03 2.3307119e-04 9.9071831e-01 7.9615688e-01
 2.0075703e-01 9.2521745e-01 9.9976319e-01 2.7149194e-04 1.6232362e-01
 9.9145246e-01 9.9864978e-01 6.5597004e-01 6.5377526e-02 9.9715060e-01]","[0.24002959 0.7742956  0.7599856  0.6908401  0.9386086  0.9620347
 0.4862623  0.90790164 0.79431635 0.08997107 0.7108708  0.08131675
 0.8841002  0.5853521  0.79848844 0.9219849  0.8064368  0.09454871
 0.48230025 0.85604197 0.81975055 0.45178255 0.7454294  0.21288675
 0.2638393  0.86450934 0.78295916 0.7912608  0.43433958 0.84906685]","[9.4628096e-02 9.9605465e-01 9.7306067e-01 9.5441961e-01 9.9889189e-01
 9.9987137e-01 2.7032450e-02 9.8571253e-01 9.9990952e-01 5.8587349e-04
 8.0549739e-02 2.0667952e-03 9.9881017e-01 6.1623806e-01 9.2204207e-01
 1.8818758e-02 2.1682890e-01 6.2156463e-04 9.6232498e-01 9.3015528e-01
 9.2372864e-01 9.3157984e-02 9.9993992e-01 1.0309045e-02 1.1627494e-04
 9.7071236e-01 9.1081798e-01 4.7156438e-01 8.6493182e-01 7.6384324e-01]","[4.4891494e-03 9.9997962e-01 8.8313782e-01 9.9882394e-01 9.9998987e-01
 9.9999642e-01 9.9847406e-01 9.9606234e-01 9.9969888e-01 9.1467035e-04
 5.6903589e-01 2.1645553e-01 9.9669242e-01 1.1406920e-01 9.7211546e-01
 9.6282345e-01 3.2661103e-02 7.8753242e-03 7.7675515e-01 3.7829548e-01
 8.8285118e-01 3.6142992e-03 9.9973065e-01 1.9018850e-04 6.0695183e-01
 9.9977833e-01 9.9995661e-01 7.3532289e-01 8.7578118e-01 9.9968600e-01]"
10_lympho,19,"[3.9023074e-04 9.9953794e-01 2.3203902e-03 9.9411809e-01 5.1579410e-01
 9.9999094e-01 1.0790953e-02 6.5757304e-01 1.6552922e-03 9.9998081e-01
 1.2135971e-02 9.5789711e-04 3.0969059e-01 2.1582974e-01 9.9995017e-01
 9.9743468e-01 9.9332798e-01 2.2612605e-02 2.1267247e-01 3.2732080e-04
 9.8506480e-01 3.4424759e-06 9.9969888e-01 9.9422061e-01 7.5757429e-03
 1.3406172e-01 1.6724758e-02 9.9082983e-01 2.3999767e-01 4.4360854e-02]","[4.1390356e-04 9.9986255e-01 1.5755838e-02 9.6487933e-01 8.7116545e-01
 9.9999583e-01 2.6643053e-02 9.9380207e-01 3.0647794e-04 9.9992013e-01
 3.6002401e-01 3.0876086e-03 1.1311927e-01 1.5986229e-01 9.9998045e-01
 9.9895942e-01 9.9905998e-01 4.4929907e-03 8.2170534e-01 3.9360314e-03
 9.8924023e-01 1.4768600e-05 9.9447697e-01 9.9527574e-01 2.1847829e-03
 3.3441272e-02 3.5648693e-03 9.7113436e-01 3.5158303e-01 8.8429546e-01]","[0.3217362  0.9374882  0.54694957 0.9054716  0.90258193 0.9019094
 0.294179   0.5843247  0.14862478 0.29261273 0.23224714 0.23759308
 0.24327512 0.07668369 0.758104   0.749868   0.8833004  0.8300865
 0.66935736 0.15779124 0.7085028  0.09094422 0.87834835 0.52860117
 0.34819993 0.3150402  0.20274444 0.43377787 0.38360143 0.41128144]","[8.9147854e-01 9.9859697e-01 1.8554424e-01 3.4356961e-01 4.7544667e-01
 9.9884015e-01 2.0320335e-01 9.3454784e-01 8.9659460e-02 9.7301203e-01
 6.4978711e-02 1.2953560e-03 3.9677285e-02 2.6812288e-01 9.9633455e-01
 9.8894113e-01 9.1056347e-01 4.0067434e-01 9.6554905e-01 1.8193888e-03
 8.7322509e-01 2.2653960e-05 9.9798465e-01 9.9851590e-01 3.9150156e-02
 6.2972420e-01 2.1056905e-01 8.9515752e-01 2.7884838e-01 1.2494648e-01]","[1.97386675e-04 9.99919176e-01 7.73801655e-03 9.75568712e-01
 5.19043386e-01 9.99981046e-01 3.98555479e-04 9.43974435e-01
 3.71017304e-05 9.99649286e-01 2.90985554e-02 6.04181230e-01
 8.71591926e-01 1.40108168e-01 9.99722421e-01 9.99028444e-01
 9.99675989e-01 6.22346580e-01 5.36737859e-01 2.66166334e-03
 9.98671651e-01 1.30180615e-05 9.99681354e-01 1.75574869e-02
 1.18540466e-01 1.25702113e-01 9.33592673e-03 9.57096398e-01
 5.27818382e-01 7.85580695e-01]"
10_lympho,20,"[2.1943678e-01 3.8964390e-05 4.0009955e-01 9.8333019e-01 9.7687531e-01
 1.6562313e-01 7.2346642e-03 5.7172245e-01 9.9973935e-01 5.2955759e-01
 9.5870286e-01 4.6412893e-02 7.5141841e-01 9.2014855e-01 1.4716167e-04
 4.1351504e-06 9.9828988e-01 1.3593479e-01 9.9998331e-01 5.2417130e-07
 1.8472234e-05 9.9952960e-01 1.4040016e-02 7.8123808e-03 1.1856290e-01
 8.1749946e-01 4.8901629e-02 6.0049367e-01 4.4344477e-02 9.2731506e-01]","[6.0689622e-01 2.6263298e-05 8.7748295e-01 9.4292712e-01 9.9827337e-01
 9.5675927e-01 6.7154169e-02 9.9268132e-01 9.9940014e-01 9.5082521e-01
 8.3393919e-01 1.4749198e-01 4.8287714e-01 9.9809951e-01 3.4655808e-04
 2.3107507e-06 9.9744511e-01 4.1301593e-01 9.9663311e-01 2.1808423e-06
 1.5688398e-05 9.9995875e-01 5.7443418e-03 3.4597857e-04 6.0578507e-01
 9.8916185e-01 1.9844759e-01 9.9575979e-01 8.4449328e-02 9.9936491e-01]","[0.6483921  0.19789855 0.55669457 0.5496096  0.846372   0.55482364
 0.38080567 0.80375767 0.88950497 0.9018011  0.37842372 0.82196474
 0.85502374 0.20447494 0.27707794 0.16539843 0.8967097  0.42791677
 0.90953207 0.14883743 0.03987416 0.93152034 0.2917284  0.870238
 0.14275366 0.39778122 0.7023768  0.66263574 0.4173867  0.7446857 ]","[7.31515586e-02 5.39142929e-04 6.90676942e-02 9.68470335e-01
 9.99577224e-01 3.83520592e-03 2.79019028e-03 4.14972723e-01
 9.93662238e-01 9.30271327e-01 1.00385666e-01 6.21823072e-01
 3.96737188e-01 9.97069538e-01 3.03575107e-05 1.47195635e-04
 2.31411561e-01 1.68052223e-02 9.99447286e-01 5.10674254e-05
 7.41900203e-06 9.99841213e-01 5.84157221e-02 4.84479504e-04
 1.55219845e-02 2.22260028e-01 3.79944860e-04 9.53480184e-01
 1.80293676e-02 9.95429873e-01]","[2.8292722e-01 6.5482102e-02 6.1585665e-01 8.9204496e-01 9.6707827e-01
 8.5527754e-01 5.8761019e-01 9.8871791e-01 9.9691641e-01 8.9600331e-01
 8.7049866e-01 1.1407326e-01 5.1466197e-02 3.2238477e-01 1.5965061e-02
 5.1876075e-05 9.9136835e-01 2.5830591e-01 9.9993336e-01 3.8963803e-06
 2.2044687e-05 8.1620306e-01 7.3488038e-03 3.9228249e-01 7.4383247e-01
 9.5621645e-01 7.1209782e-01 9.9482948e-01 1.0654989e-01 9.8912370e-01]"
